"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"kafka.server.DelayedOperationPurgatory$Watchers.tryCompleteWatched() DelayedOperation.scala","283","6","1","46"
"kafka.server.DelayedOperation.safeTryComplete() DelayedOperation.scala","279","6","0.2","44"
"kafka.server.DelayedOperation.forceComplete() DelayedOperation.scala","277","6","0.5","46"
"kafka.server.DelayedFetch.onComplete() DelayedFetch.scala","275","5","6","46"
"kafka.cluster.Partition.appendRecordsToLeader(MemoryRecords, AppendOrigin, int, RequestLocal) Partition.scala","262","3","3","68"
"kafka.cluster.Partition.$anonfun$appendRecordsToLeader$1(Partition, int, MemoryRecords, AppendOrigin, RequestLocal) Partition.scala","255","3","12","68"
"kafka.server.ReplicaManager.appendToLocalLog(boolean, AppendOrigin, Map, short, RequestLocal) ReplicaManager.scala","223","4","2","51"
"kafka.server.KafkaApis.handleFetchRequest(RequestChannel$Request) KafkaApis.scala","222","3","15","65"
"kafka.cluster.Partition.fetchRecords(FetchParams, FetchRequest$PartitionData, long, int, boolean, boolean) Partition.scala","218","1","1","124"
"kafka.server.ReplicaManager.$anonfun$appendToLocalLog$6(ReplicaManager, boolean, AppendOrigin, short, RequestLocal, boolean, Tuple2) ReplicaManager.scala","217","4","3","51"
"kafka.cluster.Partition.$anonfun$fetchRecords$2(Partition, FetchRequest$PartitionData, FetchParams, int, boolean) Partition.scala","216","1","1","124"
"kafka.cluster.Partition.readFromLocalLog$1(UnifiedLog, FetchRequest$PartitionData, int, FetchParams, boolean) Partition.scala","210","1","0.5","124"
"kafka.cluster.Partition.readRecords(UnifiedLog, Optional, long, Optional, int, FetchIsolation, boolean) Partition.scala","209","1","18","124"
"kafka.server.ReplicaManager.readFromLocalLog(FetchParams, Seq, ReplicaQuota, boolean) ReplicaManager.scala","205","2","6","96"
"kafka.server.ReplicaManager.$anonfun$readFromLocalLog$7(ReplicaManager, IntRef, BooleanRef, ArrayBuffer, boolean, FetchParams, boolean, ReplicaQuota, Tuple2) ReplicaManager.scala","195","2","1","96"
"kafka.server.ReplicaManager.read$1(TopicIdPartition, FetchRequest$PartitionData, int, boolean, boolean, FetchParams, boolean, ReplicaQuota) ReplicaManager.scala","192","2","7","96"
"kafka.server.KafkaApis.$anonfun$handleFetchRequest$33$adapted(KafkaApis, ArrayBuffer, RequestChannel$Request, String, FetchRequest, FetchContext, short, Seq) KafkaApis.scala","189","2","0.3","66"
"kafka.server.KafkaApis.$anonfun$handleFetchRequest$33(KafkaApis, ArrayBuffer, RequestChannel$Request, String, FetchRequest, FetchContext, short, Seq) KafkaApis.scala","189","2","0.3","66"
"kafka.server.KafkaApis.processResponseCallback$1(Seq, ArrayBuffer, RequestChannel$Request, String, FetchRequest, FetchContext, short) KafkaApis.scala","189","2","30","66"
"kafka.log.UnifiedLog.appendAsLeader(MemoryRecords, int, AppendOrigin, MetadataVersion, RequestLocal) UnifiedLog.scala","163","4","0.4","38"
"kafka.log.UnifiedLog.append(MemoryRecords, AppendOrigin, MetadataVersion, boolean, int, Option, boolean) UnifiedLog.scala","162","4","16","38"
"kafka.server.DelayedOperationPurgatory$ExpiredOperationReaper.doWork() DelayedOperation.scala","158","1","0.6","106"
"kafka.server.DelayedOperationPurgatory.advanceClock(long) DelayedOperation.scala","157","1","1","106"
"kafka.utils.timer.SystemTimer.advanceClock(long) Timer.scala","155","1","3","106"
"kafka.log.UnifiedLog.read(long, int, FetchIsolation, boolean) UnifiedLog.scala","150","2","0.8","70"
"kafka.log.LocalLog.read(long, int, boolean, LogOffsetMetadata, boolean) LocalLog.scala","148","2","2","70"
"kafka.log.LocalLog.$anonfun$read$2(LocalLog, int, long, LogOffsetMetadata, boolean, boolean) LocalLog.scala","145","2","11","70"
"kafka.server.ReplicaManager.fetchMessages(FetchParams, Seq, ReplicaQuota, Function1) ReplicaManager.scala","126","2","5","50"
"kafka.log.LogValidator$.validateMessagesAndAssignOffsets(MemoryRecords, TopicPartition, LongRef, Time, long, CompressionCodec, CompressionCodec, boolean, byte, TimestampType, long, int, AppendOrigin, MetadataVersion, BrokerTopicStats, RequestLocal) LogValidator.scala","117","1","0.8","68"
"kafka.log.LogValidator$.convertAndAssignOffsetsNonCompressed(MemoryRecords, TopicPartition, LongRef, boolean, Time, long, TimestampType, long, byte, int, AppendOrigin, BrokerTopicStats) LogValidator.scala","111","1","7","68"
"kafka.log.LogSegment.read(long, int, long, boolean) LogSegment.scala","110","4","0.7","26"
"sun.nio.ch.FileChannelImpl.read(ByteBuffer, long) FileChannelImpl.java","109","< 0.1","27","2814"
"kafka.network.Processor.processCompletedSends() SocketServer.scala","109","0.3","4","309"
"kafka.log.LogSegment.translateOffset(long, int) LogSegment.scala","107","4","0.3","26"
"kafka.network.Processor.$anonfun$processCompletedSends$1(Processor, NetworkSend) SocketServer.scala","104","1","6","101"
"kafka.network.RequestChannel$Request.updateRequestMetrics(long, RequestChannel$Response) RequestChannel.scala","103","0.7","20","134"
"kafka.server.KafkaApis.$anonfun$handleProduceRequest$9$adapted(KafkaApis, Map, Map, Map, RequestChannel$Request, ProduceRequest, Map) KafkaApis.scala","95","1","0.3","68"
"kafka.server.KafkaApis.$anonfun$handleProduceRequest$9(KafkaApis, Map, Map, Map, RequestChannel$Request, ProduceRequest, Map) KafkaApis.scala","95","1","0.3","68"
"kafka.server.KafkaApis.sendResponseCallback$2(Map, Map, Map, Map, RequestChannel$Request, ProduceRequest) KafkaApis.scala","94","1","10","68"
"org.apache.kafka.common.record.FileRecords.searchForOffsetWithSize(long, int) FileRecords.java","94","3","3","26"
"kafka.network.Processor.processCompletedReceives() SocketServer.scala","86","0.2","6","308"
"kafka.network.Processor.updateRequestMetrics(RequestChannel$Response) SocketServer.scala","82","0.8","3","101"
"kafka.network.Processor.$anonfun$processCompletedReceives$1(Processor, NetworkReceive) SocketServer.scala","78","0.7","5","100"
"kafka.network.RequestChannel$Request.$anonfun$updateRequestMetrics$1$adapted(RequestChannel$Request, double, double, double, double, double, double, double, String) RequestChannel.scala","77","0.3","1","199"
"kafka.network.RequestChannel$Request.$anonfun$updateRequestMetrics$1(RequestChannel$Request, double, double, double, double, double, double, double, String) RequestChannel.scala","76","0.3","32","199"
"kafka.network.RequestChannel$Request.buildResponseSend(AbstractResponse) RequestChannel.scala","73","0.5","0.8","135"
"org.apache.kafka.common.requests.RequestContext.buildResponseSend(AbstractResponse) RequestContext.java","72","0.5","1","135"
"kafka.network.RequestChannel.sendResponse(RequestChannel$Request, AbstractResponse, Option) RequestChannel.scala","72","0.9","2","76"
"scala.collection.mutable.HashMap.map(Function1) HashMap.scala","65","1","1","44"
"scala.collection.mutable.HashMap.foreach(Function1) HashMap.scala","65","5","< 0.1","11"
"scala.collection.mutable.HashMap$Node.foreach(Function1) HashMap.scala","65","5","0.1","11"
"org.apache.kafka.common.utils.AbstractIterator.hasNext() AbstractIterator.java","64","< 0.1","5","1676"
"org.apache.kafka.common.protocol.SendBuilder.buildResponseSend(ResponseHeader, Message, short) SendBuilder.java","62","0.4","0.7","135"
"org.apache.kafka.common.protocol.SendBuilder.buildSend(Message, short, Message, short) SendBuilder.java","61","0.4","10","135"
"org.apache.kafka.common.utils.AbstractIterator.maybeComputeNext() AbstractIterator.java","59","< 0.1","4","929"
"sun.nio.ch.FileChannelImpl.readInternal(ByteBuffer, long) FileChannelImpl.java","57","< 0.1","23","2814"
"kafka.network.RequestChannel$Request.<init>(int, RequestContext, long, MemoryPool, ByteBuffer, RequestChannel$Metrics, Option) RequestChannel.scala","57","0.4","3","134"
"org.apache.kafka.common.record.RecordBatchIterator.makeNext() RecordBatchIterator.java","53","< 0.1","3","877"
"org.apache.kafka.common.metrics.Sensor.record(double, long, boolean) Sensor.java","52","< 0.1","4","611"
"org.apache.kafka.common.requests.AbstractResponse.toSend(ResponseHeader, short) AbstractResponse.java","50","0.4","0.7","102"
"org.apache.kafka.common.record.RecordBatchIterator.makeNext() RecordBatchIterator.java","49","< 0.1","3","877"
"org.apache.kafka.common.network.Selector.select(long) Selector.java","48","0.2","45","228"
"org.apache.kafka.common.metrics.Sensor.recordInternal(double, long, boolean) Sensor.java","46","< 0.1","13","611"
"org.apache.kafka.common.requests.RequestContext.parseRequest(ByteBuffer) RequestContext.java","45","0.3","1","134"
"org.apache.kafka.common.record.DefaultRecordBatch$DefaultFileChannelRecordBatch.lastOffset() DefaultRecordBatch.java","44","< 0.1","3","461"
"kafka.log.LogValidator$.$anonfun$convertAndAssignOffsetsNonCompressed$1(TopicPartition, RecordBatch, AppendOrigin, byte, BrokerTopicStats, long, TimestampType, long, boolean, MemoryRecordsBuilder, LongRef, MutableRecordBatch) LogValidator.scala","43","0.6","8","68"
"org.apache.kafka.common.requests.AbstractRequest.parseRequest(ApiKeys, short, ByteBuffer) AbstractRequest.java","41","0.3","1","134"
"org.apache.kafka.common.requests.AbstractRequest.doParseRequest(ApiKeys, short, ByteBuffer) AbstractRequest.java","39","0.2","0.8","134"
"java.util.concurrent.locks.LockSupport.park() LockSupport.java","39","1","39","37"
"kafka.server.DelayedOperationPurgatory.tryCompleteElseWatch(DelayedOperation, Seq) DelayedOperation.scala","38","0.8","1","45"
"org.apache.kafka.common.record.FileLogInputStream$FileChannelRecordBatch.loadBatchHeader() FileLogInputStream.java","36","< 0.1","2","461"
"kafka.server.FetchManager.newContext(short, FetchMetadata, boolean, Map, List, Map) FetchSession.scala","34","0.5","2","65"
"org.apache.kafka.common.record.FileLogInputStream$FileChannelRecordBatch.loadBatchWithSize(int, String) FileLogInputStream.java","34","< 0.1","8","461"
"kafka.server.DelayedOperation.safeTryCompleteOrElse(Function0) DelayedOperation.scala","33","0.7","0.4","45"
"org.apache.kafka.common.record.FileLogInputStream.nextBatch() FileLogInputStream.java","32","< 0.1","1","461"
"org.apache.kafka.common.record.ByteBufferLogInputStream.nextBatch() ByteBufferLogInputStream.java","31","< 0.1","4","1088"
"org.apache.kafka.common.record.FileLogInputStream.nextBatch() FileLogInputStream.java","30","< 0.1","7","461"
"com.yammer.metrics.core.Histogram.update(long) Histogram.java","29","< 0.1","3","308"
"org.apache.kafka.common.network.Selector.attemptRead(KafkaChannel) Selector.java","28","0.3","1","75"
"org.apache.kafka.common.metrics.stats.Meter.record(MetricConfig, double, long) Meter.java","27","< 0.1","7","1593"
"org.apache.kafka.common.record.ByteBufferLogInputStream.nextBatch() ByteBufferLogInputStream.java","27","< 0.1","12","1088"
"kafka.server.IncrementalFetchContext.updateAndGenerateResponseData(LinkedHashMap) FetchSession.scala","26","0.3","5","66"
"org.apache.kafka.common.requests.ProduceResponse.<init>(Map, int) ProduceResponse.java","23","0.3","0.5","68"
"kafka.server.KafkaApis.$anonfun$handleFetchRequest$21(KafkaApis, RequestChannel$Request, String, LinkedHashMap, short, FetchRequest, FetchContext, FetchResponseData$FetchableTopicResponse) KafkaApis.scala","23","0.3","2","66"
"org.apache.kafka.common.network.KafkaChannel.read() KafkaChannel.java","23","0.1","2","134"
"kafka.server.FetchSessionCache.touch(FetchSession, long) FetchSession.scala","23","0.3","2","65"
"kafka.log.LogValidator$.$anonfun$convertAndAssignOffsetsNonCompressed$3$adapted(MutableRecordBatch, TopicPartition, long, TimestampType, long, boolean, BrokerTopicStats, ArrayBuffer, MemoryRecordsBuilder, LongRef, Tuple2) LogValidator.scala","22","0.3","0.3","68"
"kafka.log.LogValidator$.$anonfun$convertAndAssignOffsetsNonCompressed$3(MutableRecordBatch, TopicPartition, long, TimestampType, long, boolean, BrokerTopicStats, ArrayBuffer, MemoryRecordsBuilder, LongRef, Tuple2) LogValidator.scala","22","0.3","1","68"
"org.apache.kafka.common.requests.ProduceResponse.toData(Map, int) ProduceResponse.java","22","0.3","4","68"
"kafka.server.DelayedFetch.$anonfun$tryComplete$1$adapted(DelayedFetch, Object, IntRef, Tuple2) DelayedFetch.scala","22","0.1","0.7","134"
"kafka.server.DelayedFetch.$anonfun$tryComplete$1(DelayedFetch, Object, IntRef, Tuple2) DelayedFetch.scala","21","0.1","4","134"
"org.apache.kafka.common.requests.ProduceRequest.parse(ByteBuffer, short) ProduceRequest.java","21","0.3","4","68"
"sun.nio.ch.SocketChannelImpl.read(ByteBuffer) SocketChannelImpl.java","20","< 0.1","16","346"
"kafka.server.KafkaApis.$anonfun$handleFetchRequest$22(KafkaApis, FetchResponseData$FetchableTopicResponse, RequestChannel$Request, String, LinkedHashMap, short, FetchRequest, FetchContext, FetchResponseData$PartitionData) KafkaApis.scala","20","0.3","2","66"
"com.yourkit.an.ap.get(Object) a","20","< 0.1","20","3004"
"kafka.server.IncrementalFetchContext.getResponseSize(LinkedHashMap, short) FetchSession.scala","20","0.3","1","66"
"kafka.server.IncrementalFetchContext$PartitionIterator.hasNext() FetchSession.scala","20","< 0.1","3","396"
"com.yammer.metrics.stats.ExponentiallyDecayingSample.update(long) ExponentiallyDecayingSample.java","20","< 0.1","2","308"
"sun.nio.ch.FileChannelImpl.beginBlocking() FileChannelImpl.java","19","< 0.1","13","3154"
"org.apache.kafka.common.network.KafkaChannel.receive(NetworkReceive) KafkaChannel.java","19","0.1","0.6","134"
"sun.nio.ch.FileChannelImpl.endBlocking(boolean) FileChannelImpl.java","18","< 0.1","12","3070"
"org.apache.kafka.common.requests.FetchResponse.sizeOf(short, Iterator) FetchResponse.java","18","0.2","2","66"
"org.apache.kafka.common.network.NetworkReceive.readFrom(ScatteringByteChannel) NetworkReceive.java","18","0.1","2","134"
"kafka.log.LocalLog.append(long, long, long, MemoryRecords) LocalLog.scala","18","0.4","1","38"
"org.apache.kafka.common.metrics.stats.Rate.record(MetricConfig, double, long) Rate.java","18","< 0.1","4","1069"
"org.apache.kafka.common.metrics.stats.SampledStat.record(MetricConfig, double, long) SampledStat.java","18","< 0.1","10","1476"
"java.lang.Thread.blockedOn(Interruptible) Thread.java","17","< 0.1","17","7387"
"kafka.server.KafkaApis.maybeConvertFetchedData$1(TopicIdPartition, FetchResponseData$PartitionData, short, String, FetchRequest, FetchContext) KafkaApis.scala","17","0.2","8","66"
"kafka.log.UnifiedLog.analyzeAndValidateRecords(MemoryRecords, AppendOrigin, boolean, int) UnifiedLog.scala","17","0.4","4","38"
"kafka.network.Processor.processNewResponses() SocketServer.scala","17","< 0.1","2","309"
"org.apache.kafka.common.requests.FetchRequest.parse(ByteBuffer, short) FetchRequest.java","17","0.2","4","65"
"org.apache.kafka.common.requests.FetchResponse.toMessage(Errors, int, int, Iterator) FetchResponse.java","16","< 0.1","7","198"
"com.yammer.metrics.stats.ExponentiallyDecayingSample.update(long, long) ExponentiallyDecayingSample.java","15","< 0.1","9","308"
"org.apache.kafka.common.requests.ProduceResponse.lambda$toData$1(ProduceResponseData, TopicPartition, ProduceResponse$PartitionResponse) ProduceResponse.java","15","0.2","6","68"
"org.apache.kafka.common.record.MemoryRecords.batchIterator() MemoryRecords.java","15","< 0.1","11","680"
"org.apache.kafka.common.record.MemoryRecordsBuilder.build() MemoryRecordsBuilder.java","14","0.2","0.3","68"
"org.apache.kafka.common.network.PlaintextTransportLayer.read(ByteBuffer) PlaintextTransportLayer.java","14","< 0.1","1","268"
"org.apache.kafka.common.record.MemoryRecordsBuilder.close() MemoryRecordsBuilder.java","14","0.2","3","68"
"org.apache.kafka.common.message.FetchResponseData.write(Writable, ObjectSerializationCache, short) FetchResponseData.java","14","0.3","1","38"
"kafka.network.Processor.sendResponse(RequestChannel$Response, Send) SocketServer.scala","13","0.1","6","102"
"org.apache.kafka.common.record.DefaultRecordBatch.sizeInBytes(long, Iterable) DefaultRecordBatch.java","13","0.3","1","38"
"kafka.server.AuthHelper.filterByAuthorized(RequestContext, AclOperation, ResourceType, Iterable, boolean, boolean, Function1) AuthHelper.scala","13","0.1","4","133"
"kafka.server.ClientQuotaManager$ThrottledChannelReaper.doWork() ClientQuotaManager.scala","13","1","0.2","8"
"org.apache.kafka.common.requests.RequestHeader.parse(ByteBuffer) RequestHeader.java","13","< 0.1","4","134"
"kafka.server.KafkaApis.$anonfun$handleFetchRequest$15(Set, LinkedHashMap, short, Tuple2) KafkaApis.scala","13","0.1","10","66"
"kafka.network.Processor.openOrClosingChannel(String) SocketServer.scala","13","< 0.1","10","606"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.iterator() ImplicitLinkedHashCollection.java","12","< 0.1","2","609"
"kafka.log.OffsetIndex.lookup(long) OffsetIndex.scala","12","0.4","1","26"
"org.apache.kafka.common.requests.RequestUtils.hasTransactionalRecords(ProduceRequest) RequestUtils.java","12","0.1","0.9","68"
"org.apache.kafka.common.message.FetchResponseData$FetchableTopicResponse.write(Writable, ObjectSerializationCache, short) FetchResponseData.java","12","0.3","1","38"
"org.apache.kafka.common.record.MemoryRecordsBuilder.appendWithOffset(long, Record) MemoryRecordsBuilder.java","12","0.1","0.7","68"
"kafka.network.Processor.handleChannelMuteEvent(String, KafkaChannel$ChannelMuteEvent) SocketServer.scala","12","< 0.1","4","202"
"kafka.log.LogSegment.append(long, long, long, MemoryRecords) LogSegment.scala","12","0.4","3","26"
"kafka.network.Processor.parseRequestHeader(ByteBuffer) SocketServer.scala","12","0.1","1","100"
"kafka.cluster.Partition.maybeIncrementLeaderHW(UnifiedLog, long) Partition.scala","11","0.1","5","68"
"org.apache.kafka.common.record.AbstractLegacyRecordBatch$ByteBufferLegacyRecordBatch.<init>(ByteBuffer) AbstractLegacyRecordBatch.java","11","< 0.1","6","476"
"scala.collection.mutable.ArrayBuffer.iterator() ArrayBuffer.scala","11","< 0.1","1","150"
"org.apache.kafka.common.requests.RequestUtils.flag(ProduceRequest, Predicate) RequestUtils.java","11","0.1","2","68"
"kafka.cluster.Partition.fetchOffsetSnapshot(Optional, boolean) Partition.scala","10","< 0.1","1","173"
"kafka.log.AbstractIndex.maybeLock(Lock, Function0) AbstractIndex.scala","10","0.4","0.1","26"
"kafka.log.OffsetIndex.$anonfun$lookup$1(OffsetIndex, long) OffsetIndex.scala","10","0.4","0.4","26"
"org.apache.kafka.common.requests.ProduceRequest.clearPartitionRecords() ProduceRequest.java","10","0.1","0.3","68"
"org.apache.kafka.common.message.FetchResponseData$PartitionData.write(Writable, ObjectSerializationCache, short) FetchResponseData.java","10","0.2","3","38"
"org.apache.kafka.common.record.AbstractRecords.estimateSizeInBytes(byte, long, CompressionType, Iterable) AbstractRecords.java","10","0.4","0.1","26"
"org.apache.kafka.common.requests.ProduceRequest.partitionSizes() ProduceRequest.java","10","0.1","2","68"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.listIterator(int) ImplicitLinkedHashCollection.java","10","< 0.1","5","609"
"org.apache.kafka.common.network.Selector$SelectorMetrics.recordBytesSent(String, long, long) Selector.java","9","0.1","3","75"
"org.apache.kafka.common.message.ProduceRequestData.<init>(Readable, short) ProduceRequestData.java","9","0.2","0.1","38"
"kafka.cluster.Partition.$anonfun$fetchOffsetSnapshot$1(Partition, Optional, boolean) Partition.scala","9","< 0.1","1","173"
"kafka.log.AbstractIndex.largestLowerBoundSlotFor(ByteBuffer, long, IndexSearchType) AbstractIndex.scala","9","0.3","0.1","26"
"org.apache.kafka.common.message.ProduceRequestData.read(Readable, short) ProduceRequestData.java","9","0.2","1","38"
"kafka.log.AbstractIndex.indexSlotRangeFor(ByteBuffer, long, IndexSearchType) AbstractIndex.scala","9","0.3","0.3","26"
"kafka.server.EvictableKey.compareTo(Object) FetchSession.scala","9","< 0.1","0.6","130"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.add(ImplicitLinkedHashCollection$Element) ImplicitLinkedHashCollection.java","9","< 0.1","2","202"
"org.apache.kafka.common.protocol.SendBuilder.flushPendingSend() SendBuilder.java","9","< 0.1","4","201"
"org.apache.kafka.common.record.AbstractRecords$1.makeNext() AbstractRecords.java","9","< 0.1","0.6","136"
"kafka.server.ReplicaManager.getPartitionOrException(TopicPartition) ReplicaManager.scala","9","< 0.1","1","281"
"kafka.server.EvictableKey.compareTo(EvictableKey) FetchSession.scala","9","< 0.1","3","130"
"kafka.network.Acceptor.acceptNewConnections() SocketServer.scala","8","1","8","5"
"sun.nio.ch.FileChannelImpl.transferTo(long, long, WritableByteChannel) FileChannelImpl.java","8","0.1","1","84"
"scala.math.Ordered$$anon$1.compare(Object) Ordered.scala","8","< 0.1","1","260"
"kafka.server.KafkaApis.$anonfun$handleProduceRequest$2(KafkaApis, Set, Map, Map, RequestChannel$Request, Map, Map, ProduceRequestData$TopicProduceData) KafkaApis.scala","8","0.1","1","68"
"kafka.server.ReplicaManager.$anonfun$readFromLocalLog$2(ReplicaManager, Partition, FetchParams, FetchRequest$PartitionData, long, ClientMetadata) ReplicaManager.scala","8","< 0.1","0.4","96"
"kafka.log.UnifiedLog.analyzeAndValidateProducerState(LogOffsetMetadata, MemoryRecords, AppendOrigin) UnifiedLog.scala","8","0.2","3","38"
"org.apache.kafka.common.record.AbstractRecords$1.makeNext() AbstractRecords.java","8","< 0.1","1","204"
"org.apache.kafka.common.requests.FetchResponse.of(Errors, int, int, LinkedHashMap) FetchResponse.java","8","< 0.1","2","132"
"kafka.server.IncrementalFetchContext.foreachPartition(Function2) FetchSession.scala","8","0.1","1","65"
"org.apache.kafka.common.message.FetchRequestData.<init>(Readable, short) FetchRequestData.java","8","0.2","0.1","37"
"org.apache.kafka.common.requests.RequestHeader.apiKey() RequestHeader.java","8","< 0.1","6","1813"
"org.apache.kafka.common.message.FetchRequestData.read(Readable, short) FetchRequestData.java","8","0.2","2","37"
"org.apache.kafka.common.message.FetchResponseData.addSize(MessageSizeAccumulator, ObjectSerializationCache, short) FetchResponseData.java","8","0.1","1","76"
"sun.nio.ch.FileChannelImpl.write(ByteBuffer) FileChannelImpl.java","8","< 0.1","5","87"
"kafka.server.KafkaApis.$anonfun$handleFetchRequest$24(KafkaApis, FetchRequest, Set, FetchResponseData$FetchableTopicResponse) KafkaApis.scala","8","0.1","2","66"
"org.apache.kafka.common.record.DefaultRecordBatch$DefaultFileChannelRecordBatch.toMemoryRecordBatch(ByteBuffer) DefaultRecordBatch.java","8","< 0.1","5","461"
"org.apache.kafka.common.network.Selector$SelectorMetrics.recordBytesReceived(String, long, long) Selector.java","8","0.1","2","75"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection$ImplicitLinkedHashCollectionIterator.next() ImplicitLinkedHashCollection.java","8","< 0.1","2","541"
"kafka.server.ReplicaManager.findPreferredReadReplica(Partition, ClientMetadata, int, long, long) ReplicaManager.scala","8","< 0.1","4","96"
"kafka.log.AbstractIndex.binarySearch$1(int, int, ByteBuffer, long, IndexSearchType) AbstractIndex.scala","8","0.3","1","26"
"kafka.network.RequestChannel.updateErrorMetrics(ApiKeys, Map) RequestChannel.scala","8","0.1","4","76"
"kafka.network.Processor.tryUnmuteChannel(String) SocketServer.scala","8","< 0.1","2","101"
"kafka.log.LogValidator$.validateRecord(RecordBatch, TopicPartition, Record, int, long, TimestampType, long, boolean, BrokerTopicStats) LogValidator.scala","8","0.1","2","68"
"org.apache.kafka.common.network.Selector$SelectorMetrics.recordCompletedSend(String, long, long) Selector.java","8","0.1","2","75"
"org.apache.kafka.common.requests.ProduceResponse.errorCounts() ProduceResponse.java","8","0.1","2","68"
"kafka.server.LastUsedKey.compareTo(Object) FetchSession.scala","7","< 0.1","0.6","130"
"org.apache.kafka.common.record.MemoryRecordsBuilder.appendWithOffset(long, long, ByteBuffer, ByteBuffer, Header[]) MemoryRecordsBuilder.java","7","0.1","0.3","68"
"java.util.concurrent.locks.LockSupport.setBlocker(Thread, Object) LockSupport.java","7","< 0.1","7","855"
"kafka.server.ReplicaManager.getPartitionOrError(TopicPartition) ReplicaManager.scala","7","< 0.1","2","281"
"org.apache.kafka.common.protocol.SendBuilder.build() SendBuilder.java","7","< 0.1","1","135"
"org.apache.kafka.common.record.MemoryRecordsBuilder.appendWithOffset(long, boolean, long, ByteBuffer, ByteBuffer, Header[]) MemoryRecordsBuilder.java","7","0.1","0.3","68"
"kafka.server.KafkaApis.$anonfun$handleProduceRequest$10$adapted(KafkaApis, RequestChannel$Request, Map) KafkaApis.scala","7","0.1","0.3","68"
"org.apache.kafka.common.message.RequestHeaderData.<init>(Readable, short) RequestHeaderData.java","7","< 0.1","0.6","134"
"kafka.server.LastUsedKey.compareTo(LastUsedKey) FetchSession.scala","7","< 0.1","2","130"
"org.apache.kafka.common.record.DefaultRecordBatch.lastOffset() DefaultRecordBatch.java","7","< 0.1","4","695"
"org.apache.kafka.common.record.MemoryRecords.writeFullyTo(GatheringByteChannel) MemoryRecords.java","7","0.1","0.8","68"
"org.apache.kafka.common.record.MemoryRecordsBuilder.appendDefaultRecord(long, long, ByteBuffer, ByteBuffer, Header[]) MemoryRecordsBuilder.java","7","0.1","0.7","68"
"kafka.server.KafkaApis.$anonfun$handleProduceRequest$3(KafkaApis, ProduceRequestData$TopicProduceData, Set, Map, Map, RequestChannel$Request, Map, Map, ProduceRequestData$PartitionProduceData) KafkaApis.scala","7","0.1","2","68"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.findIndexOfEqualElement(Object) ImplicitLinkedHashCollection.java","7","< 0.1","2","331"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.find(ImplicitLinkedHashCollection$Element) ImplicitLinkedHashCollection.java","7","< 0.1","1","265"
